orig_index,pred_label,confidence
5156,NEUTRAL,0.8525811433792114
5157,NEUTRAL,0.8942110538482666
5158,NEUTRAL,0.7718191742897034
5159,NEUTRAL,0.6239354014396667
5160,NEUTRAL,0.7860758900642395
5161,NEUTRAL,0.9296630620956421
5163,NEUTRAL,0.6490594744682312
5164,NEUTRAL,0.8507151007652283
5165,NEUTRAL,0.8813976049423218
5166,NEUTRAL,0.8600873351097107
5167,POSITIVE,0.8157731294631958
5168,POSITIVE,0.8740916848182678
5169,POSITIVE,0.7641593813896179
5170,POSITIVE,0.9519537687301636
5171,POSITIVE,0.9545062780380249
5172,NEUTRAL,0.8741658926010132
5173,NEUTRAL,0.8711766600608826
5174,NEUTRAL,0.5945435762405396
5175,POSITIVE,0.6476539373397827
5177,POSITIVE,0.8542144298553467
5178,POSITIVE,0.6571210622787476
5179,NEUTRAL,0.7066820859909058
5180,NEUTRAL,0.8940927386283875
5181,NEUTRAL,0.8636362552642822
5182,NEUTRAL,0.8483332991600037
5183,NEUTRAL,0.9039871096611023
5184,NEUTRAL,0.9020658731460571
5185,NEUTRAL,0.8697032332420349
5186,NEUTRAL,0.8657270669937134
5187,NEUTRAL,0.8794037699699402
5188,NEUTRAL,0.7936556339263916
5189,NEUTRAL,0.897732675075531
5190,NEUTRAL,0.8774815797805786
5191,NEUTRAL,0.8648415207862854
5192,NEUTRAL,0.8326464295387268
5193,NEUTRAL,0.8611619472503662
5194,NEUTRAL,0.8680437207221985
5195,NEUTRAL,0.8986825942993164
5196,NEUTRAL,0.8746739625930786
5197,NEUTRAL,0.8624498248100281
5198,NEUTRAL,0.8592603206634521
5199,NEUTRAL,0.8591568470001221
5200,NEUTRAL,0.8985077142715454
5201,POSITIVE,0.7038360238075256
5202,NEUTRAL,0.9044141173362732
5203,NEUTRAL,0.8953875303268433
5204,NEUTRAL,0.8539511561393738
5205,NEUTRAL,0.9059101939201355
5206,NEUTRAL,0.8818008899688721
5207,NEUTRAL,0.868200421333313
5208,NEUTRAL,0.8677272200584412
5209,NEUTRAL,0.8635954856872559
5210,NEUTRAL,0.8822721838951111
5211,NEUTRAL,0.6209300756454468
5212,NEUTRAL,0.8708758354187012
5213,NEUTRAL,0.8539553284645081
5214,NEUTRAL,0.870898425579071
5215,NEUTRAL,0.8922322392463684
5216,NEUTRAL,0.8194934725761414
5217,POSITIVE,0.6734927296638489
5218,NEUTRAL,0.8618630766868591
5219,NEUTRAL,0.8327702283859253
5220,NEUTRAL,0.8688158988952637
5222,NEUTRAL,0.8137931823730469
5223,NEUTRAL,0.889990508556366
5224,NEUTRAL,0.9083964824676514
5225,NEUTRAL,0.840590238571167
5226,NEUTRAL,0.9064621925354004
5227,NEUTRAL,0.6828439235687256
5229,NEUTRAL,0.8394073247909546
5230,NEUTRAL,0.8539735674858093
5231,NEUTRAL,0.8571133613586426
5232,NEUTRAL,0.8604965209960938
5233,NEUTRAL,0.8391152024269104
5234,NEUTRAL,0.8692103028297424
5235,NEUTRAL,0.8731204867362976
5236,NEUTRAL,0.8989353179931641
5237,NEUTRAL,0.7870979905128479
5238,POSITIVE,0.5116608142852783
5239,NEUTRAL,0.8011655807495117
5240,NEUTRAL,0.6929791569709778
5241,NEUTRAL,0.8646714091300964
5242,NEUTRAL,0.8493205904960632
5243,NEUTRAL,0.8530686497688293
5244,NEGATIVE,0.6328521966934204
5245,NEUTRAL,0.7202734351158142
5246,NEUTRAL,0.8851456642150879
5247,NEUTRAL,0.7197888493537903
5249,NEUTRAL,0.809836208820343
5250,NEUTRAL,0.8435710668563843
5251,NEUTRAL,0.8585916757583618
5252,NEUTRAL,0.8548908829689026
5253,NEUTRAL,0.8869739174842834
5254,NEUTRAL,0.7353866100311279
5255,NEUTRAL,0.5551179051399231
5256,NEUTRAL,0.9012529850006104
5257,POSITIVE,0.8060117959976196
5258,NEUTRAL,0.8503195643424988
5259,NEUTRAL,0.8623524904251099
5260,NEUTRAL,0.8667937517166138
5261,NEUTRAL,0.8078271746635437
5262,NEUTRAL,0.8610535860061646
5264,NEUTRAL,0.8256247043609619
5265,NEUTRAL,0.831402599811554
5266,NEUTRAL,0.5791634917259216
5267,NEUTRAL,0.8739665746688843
5269,NEUTRAL,0.8711848855018616
5270,NEUTRAL,0.838369607925415
5271,NEUTRAL,0.8543802499771118
5272,POSITIVE,0.6552048921585083
5273,NEUTRAL,0.8662539124488831
5274,NEUTRAL,0.8542400002479553
5275,NEUTRAL,0.8156333565711975
5276,NEUTRAL,0.8518014550209045
5278,NEUTRAL,0.7635800242424011
5279,NEUTRAL,0.8860136270523071
5280,NEUTRAL,0.8893070220947266
5281,NEUTRAL,0.8939486742019653
5286,POSITIVE,0.9164339303970337
5287,NEUTRAL,0.7151941061019897
5288,NEUTRAL,0.6835842132568359
5289,NEUTRAL,0.6718863844871521
5293,NEUTRAL,0.7274190783500671
5294,POSITIVE,0.4985591173171997
5295,NEUTRAL,0.807253360748291
5296,NEUTRAL,0.8455371856689453
5297,NEGATIVE,0.49319931864738464
5298,NEUTRAL,0.6149414777755737
5299,NEUTRAL,0.6073799133300781
5301,NEUTRAL,0.827610194683075
5303,NEUTRAL,0.7790701985359192
5304,NEUTRAL,0.8279818892478943
5305,NEUTRAL,0.7072778344154358
5306,NEUTRAL,0.8337464332580566
5307,NEUTRAL,0.8318940997123718
5308,NEUTRAL,0.8478306531906128
5309,NEUTRAL,0.7091073989868164
5310,NEUTRAL,0.8286973834037781
5311,POSITIVE,0.669739842414856
5312,NEUTRAL,0.8287886381149292
5314,NEUTRAL,0.6549741625785828
5316,NEUTRAL,0.5412512421607971
5342,NEUTRAL,0.919329822063446
5343,NEUTRAL,0.9119178056716919
5344,NEUTRAL,0.7699374556541443
5345,NEUTRAL,0.9139304757118225
5346,NEUTRAL,0.6539440751075745
5347,NEUTRAL,0.9135570526123047
5348,NEUTRAL,0.9125582575798035
5349,NEUTRAL,0.9131178259849548
5350,NEUTRAL,0.9173138737678528
5351,NEUTRAL,0.9080570936203003
5352,NEUTRAL,0.916644275188446
5353,NEUTRAL,0.9147780537605286
5354,NEUTRAL,0.9043980836868286
5355,NEUTRAL,0.8977741003036499
5356,NEUTRAL,0.9081622958183289
5357,NEGATIVE,0.5986829996109009
5358,NEUTRAL,0.9063205718994141
5359,NEUTRAL,0.9068865180015564
5361,POSITIVE,0.8202835917472839
5368,NEUTRAL,0.832395076751709
5369,NEGATIVE,0.7082687020301819
5370,NEUTRAL,0.8701002597808838
5437,NEUTRAL,0.9328721165657043
5438,POSITIVE,0.5976661443710327
5439,NEUTRAL,0.5531690120697021
5440,NEUTRAL,0.6432392597198486
5441,NEUTRAL,0.862901508808136
5442,NEUTRAL,0.8191169500350952
5443,NEUTRAL,0.8788802623748779
5444,NEUTRAL,0.7685557007789612
5445,NEGATIVE,0.648116946220398
5446,NEUTRAL,0.6314104795455933
5447,NEUTRAL,0.5546644330024719
5448,NEUTRAL,0.5707195401191711
5449,NEGATIVE,0.5375878810882568
5450,NEUTRAL,0.9311165809631348
5451,NEUTRAL,0.7713738679885864
5452,NEGATIVE,0.5895366072654724
5560,NEUTRAL,0.9343623518943787
5566,NEUTRAL,0.8122570514678955
5673,NEUTRAL,0.6987123489379883
5881,NEUTRAL,0.8898391723632812
5882,NEUTRAL,0.8637511730194092
5887,NEGATIVE,0.7722654938697815
6146,NEUTRAL,0.9311582446098328
6148,NEUTRAL,0.847112238407135
6150,NEUTRAL,0.8767871260643005
6310,NEUTRAL,0.832467257976532
6314,NEUTRAL,0.9245417714118958
6341,NEUTRAL,0.9369381666183472
6364,NEUTRAL,0.942144513130188
6694,POSITIVE,0.7881213426589966
6695,NEUTRAL,0.5230236649513245
6696,POSITIVE,0.7723885774612427
6697,POSITIVE,0.6694786548614502
6698,POSITIVE,0.5744792222976685
6699,POSITIVE,0.7640401721000671
6700,NEGATIVE,0.5232557058334351
6701,POSITIVE,0.5593955516815186
6702,NEUTRAL,0.5668008923530579
6703,POSITIVE,0.49195003509521484
6704,NEUTRAL,0.5558973550796509
6705,POSITIVE,0.6977108716964722
6706,POSITIVE,0.9053036570549011
6707,POSITIVE,0.6754165887832642
6708,POSITIVE,0.7715068459510803
6709,POSITIVE,0.7671573758125305
6710,NEUTRAL,0.7251906394958496
6711,POSITIVE,0.7938693761825562
6712,POSITIVE,0.7578312158584595
6713,NEGATIVE,0.544976532459259
6714,POSITIVE,0.8332573771476746
6715,POSITIVE,0.6746405363082886
6716,POSITIVE,0.8434985280036926
6717,POSITIVE,0.7173882126808167
6718,NEUTRAL,0.5403227806091309
6719,POSITIVE,0.7566355466842651
6720,NEUTRAL,0.5703924894332886
6721,POSITIVE,0.8338396549224854
6722,NEGATIVE,0.5148916840553284
6723,POSITIVE,0.7399444580078125
6724,POSITIVE,0.7863699793815613
6725,POSITIVE,0.7081731557846069
6726,POSITIVE,0.6473163962364197
6727,NEGATIVE,0.49355432391166687
6728,POSITIVE,0.7070720195770264
6729,POSITIVE,0.8097547292709351
6730,NEGATIVE,0.7564330697059631
6731,POSITIVE,0.790989100933075
6732,POSITIVE,0.8612653017044067
6733,NEUTRAL,0.6517273783683777
6734,POSITIVE,0.8174700736999512
6735,NEUTRAL,0.6183210015296936
6736,POSITIVE,0.9145797491073608
6737,POSITIVE,0.7354403734207153
6738,POSITIVE,0.811165988445282
6739,POSITIVE,0.7026623487472534
6740,NEGATIVE,0.5272256731987
6741,POSITIVE,0.9088019132614136
6742,NEUTRAL,0.7060897946357727
6743,POSITIVE,0.8420491218566895
6744,NEUTRAL,0.5769956707954407
6745,NEUTRAL,0.5910037755966187
6746,NEGATIVE,0.552060604095459
6747,POSITIVE,0.6448290348052979
6748,NEUTRAL,0.8312802910804749
6749,POSITIVE,0.7908315658569336
6750,POSITIVE,0.8033559918403625
6751,POSITIVE,0.7933266758918762
6752,NEGATIVE,0.5506163239479065
6753,POSITIVE,0.8081572651863098
6754,NEGATIVE,0.5540629029273987
6755,NEGATIVE,0.6341065168380737
6756,POSITIVE,0.8120686411857605
6757,POSITIVE,0.5043902397155762
6758,POSITIVE,0.7284265160560608
6759,POSITIVE,0.7931427955627441
6760,POSITIVE,0.9245911240577698
6761,POSITIVE,0.5246553421020508
6762,POSITIVE,0.8790736794471741
6763,POSITIVE,0.9344162344932556
6764,POSITIVE,0.8421207070350647
6765,POSITIVE,0.7695131897926331
6766,POSITIVE,0.687792956829071
6767,POSITIVE,0.8685464262962341
6768,NEUTRAL,0.5954461097717285
6769,NEUTRAL,0.6447937488555908
6770,POSITIVE,0.6964969038963318
6771,NEGATIVE,0.6494926810264587
6772,NEGATIVE,0.564134418964386
6773,POSITIVE,0.7213525772094727
6774,NEUTRAL,0.7939125895500183
6775,NEUTRAL,0.49099376797676086
6776,NEUTRAL,0.6653806567192078
6777,POSITIVE,0.7071128487586975
6778,POSITIVE,0.8180320858955383
6779,POSITIVE,0.8090910911560059
6780,POSITIVE,0.7161994576454163
6781,NEUTRAL,0.591093122959137
6782,NEUTRAL,0.7615965008735657
6783,POSITIVE,0.5373972058296204
6784,POSITIVE,0.8592289090156555
6785,POSITIVE,0.8955349922180176
6786,POSITIVE,0.8131656646728516
6787,POSITIVE,0.6213390827178955
6788,POSITIVE,0.7485443353652954
6789,POSITIVE,0.5651881098747253
6790,POSITIVE,0.6911687254905701
6791,POSITIVE,0.8184807896614075
6792,NEUTRAL,0.5064554214477539
6793,NEUTRAL,0.8936958312988281
6794,NEUTRAL,0.6864240765571594
6795,NEUTRAL,0.7180297374725342
6796,NEUTRAL,0.6273345351219177
6797,POSITIVE,0.8258669972419739
6798,NEGATIVE,0.6084467172622681
6799,NEUTRAL,0.5392382740974426
6800,NEUTRAL,0.8114514946937561
6801,NEGATIVE,0.6856436133384705
6802,POSITIVE,0.7521565556526184
6803,NEGATIVE,0.5230286121368408
6804,NEUTRAL,0.5055944919586182
6805,POSITIVE,0.7932841181755066
6806,NEGATIVE,0.5524690747261047
6807,POSITIVE,0.5783783793449402
6808,NEUTRAL,0.6898584961891174
6809,POSITIVE,0.6303665637969971
6810,NEUTRAL,0.7222200632095337
6811,POSITIVE,0.841545581817627
6812,NEUTRAL,0.6804568767547607
6813,NEUTRAL,0.6882510185241699
6814,NEUTRAL,0.7390241622924805
6815,NEUTRAL,0.4897375702857971
6816,NEUTRAL,0.5794662237167358
6817,POSITIVE,0.7022601366043091
6818,POSITIVE,0.5859653353691101
6819,NEUTRAL,0.5623055696487427
6820,POSITIVE,0.556312620639801
6821,POSITIVE,0.8416152596473694
6822,NEUTRAL,0.5667900443077087
6823,NEUTRAL,0.8695756196975708
6824,POSITIVE,0.7128700017929077
6825,POSITIVE,0.830993115901947
6826,NEGATIVE,0.8175550103187561
6827,NEUTRAL,0.5237786173820496
6828,POSITIVE,0.8643434643745422
6829,NEUTRAL,0.5082889199256897
6862,NEUTRAL,0.6078636646270752
6868,NEUTRAL,0.5673376321792603
6885,NEUTRAL,0.4733840525150299
6890,POSITIVE,0.8734558820724487
6891,NEGATIVE,0.7473167181015015
6895,NEGATIVE,0.5172368288040161
6901,NEUTRAL,0.49640700221061707
6904,NEUTRAL,0.5558204650878906
6911,POSITIVE,0.8848276734352112
6912,NEGATIVE,0.508545994758606
6913,NEUTRAL,0.82707279920578
6914,NEUTRAL,0.8338869214057922
6915,NEUTRAL,0.7975558042526245
6916,NEUTRAL,0.818817138671875
6917,POSITIVE,0.5989115238189697
6918,NEUTRAL,0.8219589591026306
6919,POSITIVE,0.6690000891685486
6920,NEGATIVE,0.6338480114936829
6921,NEUTRAL,0.81792813539505
6922,NEUTRAL,0.7380139827728271
6923,POSITIVE,0.9656310677528381
6924,NEUTRAL,0.7131994962692261
6925,POSITIVE,0.5673150420188904
6926,NEGATIVE,0.7093011140823364
6927,POSITIVE,0.5192088484764099
6928,POSITIVE,0.5199146866798401
6929,NEUTRAL,0.8607606291770935
6930,NEUTRAL,0.5281473994255066
6931,POSITIVE,0.6670842170715332
6932,NEGATIVE,0.5018905997276306
6933,POSITIVE,0.6005069017410278
6934,NEGATIVE,0.5015785694122314
6935,POSITIVE,0.7352100014686584
6936,POSITIVE,0.5821782350540161
6937,POSITIVE,0.521330714225769
6938,POSITIVE,0.5657666921615601
6939,NEUTRAL,0.718936562538147
6940,NEUTRAL,0.5129882097244263
6941,POSITIVE,0.8407548666000366
6942,NEUTRAL,0.5160135626792908
6943,NEUTRAL,0.7300816774368286
6944,NEUTRAL,0.8626631498336792
6945,NEGATIVE,0.6914663314819336
6946,POSITIVE,0.7006632089614868
6947,NEGATIVE,0.6919261813163757
6948,NEUTRAL,0.7703487277030945
6949,NEUTRAL,0.7473945021629333
6950,POSITIVE,0.5708986520767212
6951,POSITIVE,0.5985933542251587
6952,POSITIVE,0.5826820731163025
6953,NEUTRAL,0.5321035981178284
6954,POSITIVE,0.6067085862159729
6955,NEUTRAL,0.8724780082702637
6956,POSITIVE,0.4968758523464203
6957,NEUTRAL,0.866371750831604
6958,NEUTRAL,0.8309416770935059
6959,NEUTRAL,0.8151957392692566
6960,NEUTRAL,0.8184235095977783
6961,NEUTRAL,0.7353802919387817
6962,NEUTRAL,0.8211553692817688
6963,NEUTRAL,0.8253873586654663
6964,NEUTRAL,0.6809301972389221
6965,NEUTRAL,0.6861493587493896
6966,POSITIVE,0.7658774852752686
6967,POSITIVE,0.5357286334037781
6968,NEUTRAL,0.5595928430557251
6969,POSITIVE,0.5573807954788208
6970,POSITIVE,0.713024377822876
6971,NEUTRAL,0.7653473615646362
6972,NEUTRAL,0.8362142443656921
6973,NEUTRAL,0.8330348134040833
6974,POSITIVE,0.5648229122161865
6975,POSITIVE,0.6271145343780518
6976,NEGATIVE,0.6836471557617188
6977,POSITIVE,0.5765711069107056
6978,NEUTRAL,0.7333914637565613
6979,NEUTRAL,0.8612591624259949
6980,POSITIVE,0.8684816956520081
6981,POSITIVE,0.5246032476425171
6982,POSITIVE,0.5622503161430359
6983,NEUTRAL,0.7406102418899536
6984,POSITIVE,0.5165719389915466
6985,NEUTRAL,0.7064583897590637
6986,POSITIVE,0.6235581636428833
6987,NEUTRAL,0.6504696607589722
6988,POSITIVE,0.5649397969245911
6989,NEGATIVE,0.6831757426261902
6990,NEUTRAL,0.596010684967041
6991,NEUTRAL,0.5462877750396729
6992,NEUTRAL,0.6520448327064514
6993,NEUTRAL,0.6534756422042847
6994,POSITIVE,0.5197634100914001
6995,POSITIVE,0.5072776079177856
6996,NEGATIVE,0.5166631937026978
6997,NEUTRAL,0.8699172139167786
6998,POSITIVE,0.7175502777099609
6999,NEUTRAL,0.8705607056617737
7000,NEUTRAL,0.8602708578109741
7001,NEUTRAL,0.6950515508651733
7002,NEUTRAL,0.67281574010849
7003,POSITIVE,0.7858197689056396
7004,NEUTRAL,0.878145694732666
7005,NEUTRAL,0.7161981463432312
7006,NEUTRAL,0.717462420463562
7007,POSITIVE,0.8983983993530273
7008,POSITIVE,0.5901597738265991
7009,POSITIVE,0.7888116240501404
7010,NEGATIVE,0.5146920084953308
7011,POSITIVE,0.5344333648681641
7012,POSITIVE,0.7317138910293579
7013,POSITIVE,0.8782912492752075
7014,NEUTRAL,0.749366044998169
7015,POSITIVE,0.5394444465637207
7016,NEGATIVE,0.6864609122276306
7017,POSITIVE,0.8427477478981018
7018,NEUTRAL,0.6766245365142822
7019,NEUTRAL,0.7746214270591736
7020,NEUTRAL,0.8897599577903748
7021,NEUTRAL,0.7303678393363953
7022,NEUTRAL,0.8703775405883789
7023,NEUTRAL,0.6877688765525818
7024,NEUTRAL,0.5624620318412781
7025,NEGATIVE,0.6589832305908203
7026,NEUTRAL,0.5859593749046326
7027,POSITIVE,0.6005226969718933
7028,NEUTRAL,0.6679299473762512
7029,POSITIVE,0.8072245121002197
7030,NEUTRAL,0.6730282306671143
7031,NEUTRAL,0.5185043811798096
7032,POSITIVE,0.6226258277893066
7033,NEGATIVE,0.5446048378944397
7034,NEGATIVE,0.627457320690155
7035,POSITIVE,0.5983352065086365
7036,POSITIVE,0.5442887544631958
7037,NEGATIVE,0.7190858125686646
7038,POSITIVE,0.4955461919307709
7039,POSITIVE,0.5691961646080017
7040,NEUTRAL,0.584480881690979
7041,NEUTRAL,0.5527796745300293
7042,NEUTRAL,0.8647719025611877
7043,NEGATIVE,0.5470032691955566
7044,NEUTRAL,0.8380703330039978
7045,NEUTRAL,0.6749921441078186
7046,NEUTRAL,0.8279043436050415
7047,NEUTRAL,0.5113818049430847
7048,NEUTRAL,0.6546316146850586
7049,NEUTRAL,0.8385421633720398
7050,NEUTRAL,0.7998601198196411
7051,NEGATIVE,0.670933187007904
7052,NEGATIVE,0.7255954742431641
7053,NEUTRAL,0.6718524694442749
7054,NEGATIVE,0.5926493406295776
7055,NEUTRAL,0.6409218907356262
7056,POSITIVE,0.5860399603843689
7057,NEUTRAL,0.6622382998466492
7058,NEUTRAL,0.5101375579833984
7059,NEUTRAL,0.8239127397537231
7060,NEGATIVE,0.6812509298324585
7061,POSITIVE,0.6899080276489258
7062,POSITIVE,0.6964336037635803
7063,POSITIVE,0.5916751623153687
7064,NEUTRAL,0.800501823425293
7065,NEUTRAL,0.8250290155410767
7066,NEUTRAL,0.8449685573577881
7067,POSITIVE,0.5973010063171387
7068,NEUTRAL,0.8259144425392151
7069,POSITIVE,0.7753865122795105
7070,NEUTRAL,0.7061888575553894
7071,POSITIVE,0.6447320580482483
7072,POSITIVE,0.6142800450325012
7073,NEGATIVE,0.6833590865135193
7074,NEUTRAL,0.7144684791564941
7075,NEUTRAL,0.8201860785484314
7076,NEUTRAL,0.78436678647995
7077,NEUTRAL,0.8186684846878052
7078,NEUTRAL,0.7678104043006897
7079,NEUTRAL,0.8036039471626282
7080,POSITIVE,0.7282178401947021
7081,NEUTRAL,0.7536762952804565
7082,NEUTRAL,0.5848053097724915
7083,POSITIVE,0.5841617584228516
7084,POSITIVE,0.6053838729858398
7085,NEUTRAL,0.801570475101471
7086,NEUTRAL,0.8352883458137512
7087,NEUTRAL,0.8392816185951233
7088,NEUTRAL,0.8237330913543701
7089,NEUTRAL,0.8504235744476318
7090,NEUTRAL,0.8648940324783325
7091,NEUTRAL,0.8680474162101746
7092,NEUTRAL,0.6003463864326477
7093,NEUTRAL,0.6660683155059814
7094,NEUTRAL,0.6716268658638
7095,NEUTRAL,0.8597967624664307
7096,NEUTRAL,0.5491253733634949
7097,NEUTRAL,0.5302797555923462
7098,NEUTRAL,0.8318886756896973
7099,NEUTRAL,0.8275038599967957
7100,NEGATIVE,0.6173269748687744
7101,NEUTRAL,0.5488306283950806
7102,POSITIVE,0.7400236129760742
7103,NEUTRAL,0.5153495073318481
7104,NEGATIVE,0.6021128296852112
7105,NEUTRAL,0.862619161605835
7106,NEUTRAL,0.8722060322761536
7107,POSITIVE,0.6338965892791748
7108,NEUTRAL,0.8131070733070374
7109,NEUTRAL,0.8500340580940247
7110,NEGATIVE,0.6767968535423279
7111,NEGATIVE,0.7037846446037292
7112,NEUTRAL,0.8141993284225464
7113,NEUTRAL,0.8735406994819641
7114,POSITIVE,0.7655343413352966
7115,NEUTRAL,0.4824255704879761
7116,NEUTRAL,0.8504451513290405
7117,POSITIVE,0.5003107786178589
7118,NEUTRAL,0.603193998336792
7119,NEUTRAL,0.8406192064285278
7120,NEGATIVE,0.49072107672691345
7121,NEUTRAL,0.642665684223175
7122,POSITIVE,0.5772560238838196
7123,NEGATIVE,0.660170316696167
7124,NEUTRAL,0.8388288617134094
7125,POSITIVE,0.7148494720458984
7126,NEUTRAL,0.8657621145248413
7127,NEUTRAL,0.8674001693725586
7128,POSITIVE,0.6388448476791382
7129,NEUTRAL,0.823535144329071
7130,NEUTRAL,0.8804931640625
7131,NEUTRAL,0.8123675584793091
7132,NEUTRAL,0.8138582110404968
7133,NEUTRAL,0.6816675662994385
7134,NEUTRAL,0.8160298466682434
7135,NEGATIVE,0.517361581325531
7136,POSITIVE,0.57829749584198
7137,NEUTRAL,0.8105356693267822
7138,NEUTRAL,0.5285770297050476
7139,POSITIVE,0.8576722145080566
7140,POSITIVE,0.8994964957237244
7141,POSITIVE,0.8555646538734436
7142,POSITIVE,0.7859385013580322
7143,POSITIVE,0.6920095682144165
7144,NEUTRAL,0.6439285278320312
7145,NEGATIVE,0.5774039030075073
7146,NEUTRAL,0.8341211676597595
7147,NEUTRAL,0.48864302039146423
7148,NEGATIVE,0.5628495812416077
7149,POSITIVE,0.8186494708061218
7150,NEUTRAL,0.7753128409385681
7151,NEUTRAL,0.731420636177063
7152,POSITIVE,0.5677657723426819
7153,POSITIVE,0.5693734884262085
7154,POSITIVE,0.7599544525146484
7155,POSITIVE,0.7382094860076904
7156,NEUTRAL,0.8466787934303284
7157,NEUTRAL,0.5549837946891785
7158,NEUTRAL,0.8145197629928589
7159,NEUTRAL,0.8038878440856934
7160,NEGATIVE,0.6229421496391296
7161,POSITIVE,0.6082510352134705
7162,POSITIVE,0.7253883481025696
7163,NEUTRAL,0.6792663335800171
7164,POSITIVE,0.6381301879882812
7165,POSITIVE,0.8194752931594849
7173,NEGATIVE,0.643537163734436
7174,NEUTRAL,0.5656844973564148
7175,NEUTRAL,0.6479261517524719
7176,NEUTRAL,0.6228867173194885
7179,NEUTRAL,0.61327064037323
7191,NEUTRAL,0.5930166840553284
7192,NEUTRAL,0.6178861856460571
7193,POSITIVE,0.8085153102874756
7194,POSITIVE,0.6776411533355713
7195,NEUTRAL,0.594719409942627
7197,NEGATIVE,0.5502275228500366
7198,NEUTRAL,0.5325633883476257
7199,NEUTRAL,0.7710437178611755
7298,POSITIVE,0.8616788387298584
8582,NEUTRAL,0.8731262683868408
8852,NEUTRAL,0.630150556564331
8855,NEUTRAL,0.9085368514060974
8856,NEUTRAL,0.9086143970489502
8857,NEUTRAL,0.6733410358428955
8858,NEUTRAL,0.9144353866577148
8859,NEUTRAL,0.6396507024765015
8860,NEGATIVE,0.5450246930122375
8861,NEUTRAL,0.9066715836524963
8862,NEUTRAL,0.530331552028656
8863,NEUTRAL,0.9119255542755127
8864,NEUTRAL,0.7481678128242493
8865,NEUTRAL,0.9044651985168457
8866,POSITIVE,0.9414466619491577
8877,NEUTRAL,0.7400770783424377
8878,NEGATIVE,0.5836706161499023
8879,NEUTRAL,0.7524704337120056
8880,NEUTRAL,0.6738776564598083
8881,NEGATIVE,0.6059218645095825
8893,NEUTRAL,0.7789662480354309
8896,POSITIVE,0.6023328900337219
8898,NEUTRAL,0.8796260356903076
8926,NEUTRAL,0.71045982837677
8927,NEUTRAL,0.9394766688346863
8928,POSITIVE,0.9373266696929932
8932,NEUTRAL,0.9007939696311951
8933,NEUTRAL,0.7515522241592407
8934,NEUTRAL,0.8348421454429626
8935,NEUTRAL,0.8950034976005554
8936,NEUTRAL,0.6690844297409058
8937,NEUTRAL,0.7011686563491821
8943,NEUTRAL,0.8302753567695618
8944,NEUTRAL,0.8392308950424194
8945,NEUTRAL,0.6082115173339844
8946,NEUTRAL,0.8171913623809814
8947,NEUTRAL,0.8376163244247437
8948,NEUTRAL,0.8433063626289368
8949,NEUTRAL,0.8577102422714233
8950,NEUTRAL,0.8646895885467529
8967,NEUTRAL,0.8610295653343201
8999,NEUTRAL,0.849459707736969
9000,NEUTRAL,0.5601212382316589
9001,NEUTRAL,0.6819275617599487
9002,NEUTRAL,0.8489490151405334
9003,NEUTRAL,0.7774086594581604
9004,NEUTRAL,0.6972870230674744
9005,NEUTRAL,0.8565824627876282
9006,NEUTRAL,0.8840035796165466
9007,NEGATIVE,0.5393849611282349
9008,NEUTRAL,0.8820356726646423
9009,NEUTRAL,0.9048828482627869
9010,NEUTRAL,0.9132099747657776
9190,NEGATIVE,0.6210510730743408
9191,NEGATIVE,0.5818415284156799
9192,NEUTRAL,0.5995704531669617
9193,NEUTRAL,0.8925539255142212
9194,NEUTRAL,0.9189239740371704
9195,NEUTRAL,0.8654177188873291
9196,NEGATIVE,0.563474178314209
9197,NEGATIVE,0.520643413066864
9198,NEGATIVE,0.7010422348976135
9199,NEUTRAL,0.5277086496353149
9200,NEUTRAL,0.6534756422042847
9201,NEUTRAL,0.6243688464164734
9202,NEUTRAL,0.8041447401046753
9203,NEUTRAL,0.8562056422233582
9204,NEGATIVE,0.7762159705162048
9205,NEUTRAL,0.7105492353439331
9206,NEUTRAL,0.5075202584266663
9207,NEUTRAL,0.9434204697608948
9208,NEGATIVE,0.593259334564209
9209,NEUTRAL,0.9174472093582153
9210,NEUTRAL,0.6244913339614868
9211,NEUTRAL,0.5176774859428406
9212,NEUTRAL,0.7767044305801392
9213,NEUTRAL,0.8866864442825317
9214,NEUTRAL,0.6460050344467163
9245,NEUTRAL,0.9224520325660706
9246,NEUTRAL,0.9148110747337341
9247,NEUTRAL,0.8598260283470154
9248,NEUTRAL,0.8322666883468628
9250,NEUTRAL,0.8523761034011841
9261,NEUTRAL,0.8899213671684265
9265,NEUTRAL,0.8408603072166443
9266,NEGATIVE,0.5239485502243042
9268,NEGATIVE,0.5610980987548828
9269,NEUTRAL,0.8310468792915344
9275,NEUTRAL,0.8600754141807556
9425,NEUTRAL,0.8812133073806763
9453,NEUTRAL,0.8639691472053528
9463,NEUTRAL,0.8929266929626465
9464,NEUTRAL,0.8933438658714294
9465,NEUTRAL,0.9045242667198181
9466,NEUTRAL,0.9143128395080566
9467,NEUTRAL,0.8772284984588623
9468,NEUTRAL,0.9137810468673706
9469,NEUTRAL,0.8949297666549683
9470,NEUTRAL,0.8550808429718018
9471,NEUTRAL,0.930429995059967
9472,NEUTRAL,0.851301372051239
9473,NEUTRAL,0.8579236268997192
9474,NEUTRAL,0.8614988327026367
9475,NEUTRAL,0.9166641235351562
9476,NEUTRAL,0.8897281885147095
9477,NEUTRAL,0.9065625071525574
9478,NEUTRAL,0.9033515453338623
