filename,page,group,era
page279_img01_photo7.jpg,279,MELOS GROUP,555 - 540 BC
page280_img01_photo3.jpg,280,MELOS GROUP,555 - 540 BC
page280_img01_photo4.jpg,280,MELOS GROUP,555 - 540 BC
page280_img01_photo6.jpg,280,MELOS GROUP,555 - 540 BC
page280_img01_photo7.jpg,280,MELOS GROUP,555 - 540 BC
page281_img01_photo2.jpg,281,MELOS GROUP,555 - 540 BC
page281_img01_photo3.jpg,281,MELOS GROUP,555 - 540 BC
page281_img01_photo6.jpg,281,MELOS GROUP,555 - 540 BC
page281_img01_photo7.jpg,281,MELOS GROUP,555 - 540 BC
page282_img01_photo10.jpg,282,MELOS GROUP,555 - 540 BC
page282_img01_photo11.jpg,282,MELOS GROUP,555 - 540 BC
page282_img01_photo3.jpg,282,MELOS GROUP,555 - 540 BC
page282_img01_photo4.jpg,282,MELOS GROUP,555 - 540 BC
page282_img01_photo7.jpg,282,MELOS GROUP,555 - 540 BC
page282_img01_photo8.jpg,282,MELOS GROUP,555 - 540 BC
page283_img01_photo2.jpg,283,MELOS GROUP,555 - 540 BC
page283_img01_photo3.jpg,283,MELOS GROUP,555 - 540 BC
page283_img01_photo7.jpg,283,MELOS GROUP,555 - 540 BC
page283_img01_photo8.jpg,283,MELOS GROUP,555 - 540 BC
page284_img01_photo10.jpg,284,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page284_img01_photo9.jpg,284,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page285_img01_photo6.jpg,285,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page285_img01_photo7.jpg,285,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page286_img01_photo3.jpg,286,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page286_img01_photo4.jpg,286,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page287_img01_photo6.jpg,287,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page287_img01_photo7.jpg,287,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page288_img01_photo3.jpg,288,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page288_img01_photo7.jpg,288,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page288_img01_photo8.jpg,288,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page289_img01_photo3.jpg,289,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page289_img01_photo4.jpg,289,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page289_img01_photo8.jpg,289,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page289_img01_photo9.jpg,289,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page290_img01_photo2.jpg,290,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page290_img01_photo4.jpg,290,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page290_img01_photo5.jpg,290,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page291_img01_photo2.jpg,291,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page291_img01_photo3.jpg,291,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page292_img01_photo11.jpg,292,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page292_img01_photo12.jpg,292,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page292_img01_photo3.jpg,292,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page292_img01_photo4.jpg,292,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page293_img01_photo12.jpg,293,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page293_img01_photo13.jpg,293,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page293_img01_photo7.jpg,293,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page293_img01_photo8.jpg,293,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page294_img01_photo2.jpg,294,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page294_img01_photo3.jpg,294,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page295_img01_photo3.jpg,295,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page295_img01_photo4.jpg,295,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page296_img01_photo11.jpg,296,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page296_img01_photo8.jpg,296,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page297_img01_photo2.jpg,297,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page297_img01_photo4.jpg,297,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page297_img01_photo5.jpg,297,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page298_img01_photo10.jpg,298,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page298_img01_photo3.jpg,298,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page298_img01_photo4.jpg,298,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page298_img01_photo8.jpg,298,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page299_img01_photo10.jpg,299,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page299_img01_photo11.jpg,299,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page299_img01_photo5.jpg,299,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page299_img01_photo6.jpg,299,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page300_img01_photo4.jpg,300,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page300_img01_photo5.jpg,300,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page300_img01_photo8.jpg,300,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page300_img01_photo9.jpg,300,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page301_img01_photo2.jpg,301,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page301_img01_photo5.jpg,301,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page301_img01_photo7.jpg,301,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page302_img01_photo3.jpg,302,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page302_img01_photo4.jpg,302,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page302_img01_photo6.jpg,302,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page302_img01_photo7.jpg,302,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page303_img01_photo2.jpg,303,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page303_img01_photo4.jpg,303,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page303_img01_photo5.jpg,303,ANAVYSOS-PTOON 12 GROUP,540 - 520 BC
page304_img01_photo3.jpg,304,PTOON 20 GROUP,520 - 485 BC
page304_img01_photo5.jpg,304,PTOON 20 GROUP,520 - 485 BC
page305_img01_photo5.jpg,305,PTOON 20 GROUP,520 - 485 BC
page305_img01_photo6.jpg,305,PTOON 20 GROUP,520 - 485 BC
page305_img01_photo7.jpg,305,PTOON 20 GROUP,520 - 485 BC
page306_img01_photo4.jpg,306,PTOON 20 GROUP,520 - 485 BC
page306_img01_photo5.jpg,306,PTOON 20 GROUP,520 - 485 BC
page306_img01_photo7.jpg,306,PTOON 20 GROUP,520 - 485 BC
page307_img01_photo5.jpg,307,PTOON 20 GROUP,520 - 485 BC
page307_img01_photo7.jpg,307,PTOON 20 GROUP,520 - 485 BC
page307_img01_photo8.jpg,307,PTOON 20 GROUP,520 - 485 BC
page308_img01_photo2.jpg,308,PTOON 20 GROUP,520 - 485 BC
page308_img01_photo3.jpg,308,PTOON 20 GROUP,520 - 485 BC
page308_img01_photo4.jpg,308,PTOON 20 GROUP,520 - 485 BC
page309_img01_photo2.jpg,309,PTOON 20 GROUP,520 - 485 BC
page309_img01_photo4.jpg,309,PTOON 20 GROUP,520 - 485 BC
page309_img01_photo5.jpg,309,PTOON 20 GROUP,520 - 485 BC
page310_img01_photo10.jpg,310,PTOON 20 GROUP,520 - 485 BC
page310_img01_photo3.jpg,310,PTOON 20 GROUP,520 - 485 BC
page310_img01_photo4.jpg,310,PTOON 20 GROUP,520 - 485 BC
page310_img01_photo5.jpg,310,PTOON 20 GROUP,520 - 485 BC
page310_img01_photo6.jpg,310,PTOON 20 GROUP,520 - 485 BC
page310_img01_photo8.jpg,310,PTOON 20 GROUP,520 - 485 BC
page310_img01_photo9.jpg,310,PTOON 20 GROUP,520 - 485 BC
page311_img01_photo2.jpg,311,PTOON 20 GROUP,520 - 485 BC
page311_img01_photo3.jpg,311,PTOON 20 GROUP,520 - 485 BC
page311_img01_photo7.jpg,311,PTOON 20 GROUP,520 - 485 BC
page311_img01_photo8.jpg,311,PTOON 20 GROUP,520 - 485 BC
page312_img01_photo4.jpg,312,PTOON 20 GROUP,520 - 485 BC
page313_img01_photo13.jpg,313,PTOON 20 GROUP,520 - 485 BC
page314_img01_photo3.jpg,314,PTOON 20 GROUP,520 - 485 BC
page315_img01_photo4.jpg,315,PTOON 20 GROUP,520 - 485 BC
page315_img01_photo5.jpg,315,PTOON 20 GROUP,520 - 485 BC
page315_img01_photo7.jpg,315,PTOON 20 GROUP,520 - 485 BC
page315_img01_photo8.jpg,315,PTOON 20 GROUP,520 - 485 BC
page316_img01_photo2.jpg,316,PTOON 20 GROUP,520 - 485 BC
page316_img01_photo5.jpg,316,PTOON 20 GROUP,520 - 485 BC
page317_img01_photo2.jpg,317,PTOON 20 GROUP,520 - 485 BC
page317_img01_photo4.jpg,317,PTOON 20 GROUP,520 - 485 BC
page318_img01_photo10.jpg,318,PTOON 20 GROUP,520 - 485 BC
page318_img01_photo5.jpg,318,PTOON 20 GROUP,520 - 485 BC
page318_img01_photo6.jpg,318,PTOON 20 GROUP,520 - 485 BC
page319_img01_photo2.jpg,319,PTOON 20 GROUP,520 - 485 BC
page319_img01_photo3.jpg,319,PTOON 20 GROUP,520 - 485 BC
page320_img01_photo4.jpg,320,PTOON 20 GROUP,520 - 485 BC
page320_img01_photo6.jpg,320,PTOON 20 GROUP,520 - 485 BC
page320_img01_photo8.jpg,320,PTOON 20 GROUP,520 - 485 BC
page321_img01_photo2.jpg,321,PTOON 20 GROUP,520 - 485 BC
page321_img01_photo3.jpg,321,PTOON 20 GROUP,520 - 485 BC
page321_img01_photo4.jpg,321,PTOON 20 GROUP,520 - 485 BC
page322_img01_photo10.jpg,322,PTOON 20 GROUP,520 - 485 BC
page322_img01_photo3.jpg,322,PTOON 20 GROUP,520 - 485 BC
page322_img01_photo5.jpg,322,PTOON 20 GROUP,520 - 485 BC
page322_img01_photo6.jpg,322,PTOON 20 GROUP,520 - 485 BC
page322_img01_photo7.jpg,322,PTOON 20 GROUP,520 - 485 BC
page323_img01_photo3.jpg,323,PTOON 20 GROUP,520 - 485 BC
page323_img01_photo5.jpg,323,PTOON 20 GROUP,520 - 485 BC
page324_img01_photo2.jpg,324,PTOON 20 GROUP,520 - 485 BC
page324_img01_photo3.jpg,324,PTOON 20 GROUP,520 - 485 BC
page324_img01_photo6.jpg,324,PTOON 20 GROUP,520 - 485 BC
page324_img01_photo7.jpg,324,PTOON 20 GROUP,520 - 485 BC
page325_img01_photo10.jpg,325,PTOON 20 GROUP,520 - 485 BC
page325_img01_photo3.jpg,325,PTOON 20 GROUP,520 - 485 BC
page325_img01_photo4.jpg,325,PTOON 20 GROUP,520 - 485 BC
page325_img01_photo5.jpg,325,PTOON 20 GROUP,520 - 485 BC
page325_img01_photo7.jpg,325,PTOON 20 GROUP,520 - 485 BC
page325_img01_photo8.jpg,325,PTOON 20 GROUP,520 - 485 BC
page325_img01_photo9.jpg,325,PTOON 20 GROUP,520 - 485 BC
page326_img01_photo12.jpg,326,PTOON 20 GROUP,520 - 485 BC
page326_img01_photo3.jpg,326,PTOON 20 GROUP,520 - 485 BC
page326_img01_photo4.jpg,326,PTOON 20 GROUP,520 - 485 BC
page327_img01_photo10.jpg,327,PTOON 20 GROUP,520 - 485 BC
page327_img01_photo11.jpg,327,PTOON 20 GROUP,520 - 485 BC
page327_img01_photo3.jpg,327,PTOON 20 GROUP,520 - 485 BC
page327_img01_photo4.jpg,327,PTOON 20 GROUP,520 - 485 BC
page327_img01_photo8.jpg,327,PTOON 20 GROUP,520 - 485 BC
page327_img01_photo9.jpg,327,PTOON 20 GROUP,520 - 485 BC
page328_img01_photo10.jpg,328,PTOON 20 GROUP,520 - 485 BC
page328_img01_photo3.jpg,328,PTOON 20 GROUP,520 - 485 BC
page328_img01_photo4.jpg,328,PTOON 20 GROUP,520 - 485 BC
page328_img01_photo5.jpg,328,PTOON 20 GROUP,520 - 485 BC
page328_img01_photo8.jpg,328,PTOON 20 GROUP,520 - 485 BC
page328_img01_photo9.jpg,328,PTOON 20 GROUP,520 - 485 BC
page329_img01_photo2.jpg,329,PTOON 20 GROUP,520 - 485 BC
page329_img01_photo3.jpg,329,PTOON 20 GROUP,520 - 485 BC
page329_img01_photo5.jpg,329,PTOON 20 GROUP,520 - 485 BC
page329_img01_photo6.jpg,329,PTOON 20 GROUP,520 - 485 BC
page330_img01_photo3.jpg,330,PTOON 20 GROUP,520 - 485 BC
page330_img01_photo4.jpg,330,PTOON 20 GROUP,520 - 485 BC
page331_img01_photo2.jpg,331,PTOON 20 GROUP,520 - 485 BC
page331_img01_photo3.jpg,331,PTOON 20 GROUP,520 - 485 BC
page332_img01_photo3.jpg,332,PTOON 20 GROUP,520 - 485 BC
page332_img01_photo4.jpg,332,PTOON 20 GROUP,520 - 485 BC
page332_img01_photo5.jpg,332,PTOON 20 GROUP,520 - 485 BC
page332_img01_photo6.jpg,332,PTOON 20 GROUP,520 - 485 BC
page332_img01_photo7.jpg,332,PTOON 20 GROUP,520 - 485 BC
page332_img01_photo9.jpg,332,PTOON 20 GROUP,520 - 485 BC
page333_img01_photo2.jpg,333,PTOON 20 GROUP,520 - 485 BC
page333_img01_photo5.jpg,333,PTOON 20 GROUP,520 - 485 BC
page333_img01_photo6.jpg,333,PTOON 20 GROUP,520 - 485 BC
page334_img01_photo2.jpg,334,PTOON 20 GROUP,520 - 485 BC
page334_img01_photo3.jpg,334,PTOON 20 GROUP,520 - 485 BC
page334_img01_photo4.jpg,334,PTOON 20 GROUP,520 - 485 BC
page335_img01_photo3.jpg,335,PTOON 20 GROUP,520 - 485 BC
page335_img01_photo4.jpg,335,PTOON 20 GROUP,520 - 485 BC
page335_img01_photo5.jpg,335,PTOON 20 GROUP,520 - 485 BC
page336_img01_photo5.jpg,336,PTOON 20 GROUP,520 - 485 BC
page336_img01_photo6.jpg,336,PTOON 20 GROUP,520 - 485 BC
page336_img01_photo8.jpg,336,PTOON 20 GROUP,520 - 485 BC
page336_img01_photo9.jpg,336,PTOON 20 GROUP,520 - 485 BC
page337_img01_photo2.jpg,337,PTOON 20 GROUP,520 - 485 BC
page337_img01_photo3.jpg,337,PTOON 20 GROUP,520 - 485 BC
page337_img01_photo5.jpg,337,PTOON 20 GROUP,520 - 485 BC
page337_img01_photo6.jpg,337,PTOON 20 GROUP,520 - 485 BC
page338_img01_photo2.jpg,338,EPILOGUE,485 - 460 BC
page338_img01_photo3.jpg,338,EPILOGUE,485 - 460 BC
page339_img01_photo12.jpg,339,EPILOGUE,485 - 460 BC
page339_img01_photo9.jpg,339,EPILOGUE,485 - 460 BC
page340_img01_photo4.jpg,340,EPILOGUE,485 - 460 BC
page340_img01_photo5.jpg,340,EPILOGUE,485 - 460 BC
page341_img01_photo2.jpg,341,EPILOGUE,485 - 460 BC
page341_img01_photo5.jpg,341,EPILOGUE,485 - 460 BC
page342_img01_photo3.jpg,342,EPILOGUE,485 - 460 BC
page342_img01_photo4.jpg,342,EPILOGUE,485 - 460 BC
page342_img01_photo6.jpg,342,EPILOGUE,485 - 460 BC
page343_img01_photo2.jpg,343,EPILOGUE,485 - 460 BC
page343_img01_photo3.jpg,343,EPILOGUE,485 - 460 BC
page343_img01_photo7.jpg,343,EPILOGUE,485 - 460 BC
page343_img01_photo8.jpg,343,EPILOGUE,485 - 460 BC
page344_img01_photo2.jpg,344,EPILOGUE,485 - 460 BC
page344_img01_photo3.jpg,344,EPILOGUE,485 - 460 BC
page344_img01_photo4.jpg,344,EPILOGUE,485 - 460 BC
page345_img01_photo2.jpg,345,EPILOGUE,485 - 460 BC
page345_img01_photo4.jpg,345,EPILOGUE,485 - 460 BC
page345_img01_photo5.jpg,345,EPILOGUE,485 - 460 BC
page346_img01_photo2.jpg,346,EPILOGUE,485 - 460 BC
page346_img01_photo3.jpg,346,EPILOGUE,485 - 460 BC
page347_img01_photo5.jpg,347,EPILOGUE,485 - 460 BC
page347_img01_photo6.jpg,347,EPILOGUE,485 - 460 BC
page348_img01_photo10.jpg,348,EPILOGUE,485 - 460 BC
page348_img01_photo6.jpg,348,EPILOGUE,485 - 460 BC
page348_img01_photo7.jpg,348,EPILOGUE,485 - 460 BC
page349_img01_photo2.jpg,349,EPILOGUE,485 - 460 BC
page350_img01_photo2.jpg,350,EPILOGUE,485 - 460 BC
page350_img01_photo4.jpg,350,FORERUNNERS,Before 615 BC
page351_img01_photo3.jpg,351,TENEA-VOLOMANDRA GROUP,575 - 550 BC
page351_img01_photo4.jpg,351,TENEA-VOLOMANDRA GROUP,575 - 550 BC
page351_img01_photo7.jpg,351,TENEA-VOLOMANDRA GROUP,575 - 550 BC
page352_img01_photo13.jpg,352,TENEA-VOLOMANDRA GROUP,575 - 550 BC
page352_img01_photo14.jpg,352,TENEA-VOLOMANDRA GROUP,575 - 550 BC
page352_img01_photo15.jpg,352,TENEA-VOLOMANDRA GROUP,575 - 550 BC
page352_img01_photo5.jpg,352,TENEA-VOLOMANDRA GROUP,575 - 550 BC
page352_img01_photo6.jpg,352,TENEA-VOLOMANDRA GROUP,575 - 550 BC
page352_img01_photo7.jpg,352,TENEA-VOLOMANDRA GROUP,575 - 550 BC
page352_img01_photo9.jpg,352,TENEA-VOLOMANDRA GROUP,575 - 550 BC
page353_img01_photo3.jpg,353,MELOS GROUP,555 - 540 BC
page353_img01_photo4.jpg,353,MELOS GROUP,555 - 540 BC
page353_img01_photo5.jpg,353,MELOS GROUP,555 - 540 BC
page354_img01_photo2.jpg,354,MELOS GROUP,555 - 540 BC
page354_img01_photo3.jpg,354,MELOS GROUP,555 - 540 BC
page354_img01_photo8.jpg,354,MELOS GROUP,555 - 540 BC
page354_img01_photo9.jpg,354,MELOS GROUP,555 - 540 BC
page355_img01_photo4.jpg,355,MELOS GROUP,555 - 540 BC
page355_img01_photo5.jpg,355,MELOS GROUP,555 - 540 BC
page355_img01_photo8.jpg,355,MELOS GROUP,555 - 540 BC
page355_img01_photo9.jpg,355,MELOS GROUP,555 - 540 BC
page356_img01_photo4.jpg,356,MELOS GROUP,555 - 540 BC
page356_img01_photo5.jpg,356,MELOS GROUP,555 - 540 BC
page356_img01_photo6.jpg,356,MELOS GROUP,555 - 540 BC
page356_img01_photo7.jpg,356,MELOS GROUP,555 - 540 BC
page357_img01_photo12.jpg,357,MELOS GROUP,555 - 540 BC
page357_img01_photo13.jpg,357,MELOS GROUP,555 - 540 BC
page357_img01_photo14.jpg,357,MELOS GROUP,555 - 540 BC
page357_img01_photo16.jpg,357,MELOS GROUP,555 - 540 BC
page357_img01_photo3.jpg,357,MELOS GROUP,555 - 540 BC
page357_img01_photo4.jpg,357,MELOS GROUP,555 - 540 BC
page357_img01_photo5.jpg,357,MELOS GROUP,555 - 540 BC
page357_img01_photo6.jpg,357,MELOS GROUP,555 - 540 BC
page358_img01_photo10.jpg,358,MELOS GROUP,555 - 540 BC
page358_img01_photo11.jpg,358,MELOS GROUP,555 - 540 BC
page358_img01_photo12.jpg,358,MELOS GROUP,555 - 540 BC
page358_img01_photo3.jpg,358,MELOS GROUP,555 - 540 BC
page358_img01_photo4.jpg,358,MELOS GROUP,555 - 540 BC
page358_img01_photo5.jpg,358,MELOS GROUP,555 - 540 BC
page358_img01_photo6.jpg,358,MELOS GROUP,555 - 540 BC
page358_img01_photo9.jpg,358,MELOS GROUP,555 - 540 BC
page359_img01_photo6.jpg,359,MELOS GROUP,555 - 540 BC
page359_img01_photo7.jpg,359,MELOS GROUP,555 - 540 BC
page359_img01_photo8.jpg,359,MELOS GROUP,555 - 540 BC
page360_img01_photo4.jpg,360,MELOS GROUP,555 - 540 BC
page360_img01_photo5.jpg,360,MELOS GROUP,555 - 540 BC
page360_img01_photo6.jpg,360,MELOS GROUP,555 - 540 BC
page360_img01_photo7.jpg,360,MELOS GROUP,555 - 540 BC
page361_img01_photo11.jpg,361,PTOON 20 GROUP,520 - 485 BC
page361_img01_photo3.jpg,361,PTOON 20 GROUP,520 - 485 BC
page361_img01_photo9.jpg,361,PTOON 20 GROUP,520 - 485 BC
page362_img01_photo4.jpg,362,PTOON 20 GROUP,520 - 485 BC
page362_img01_photo5.jpg,362,PTOON 20 GROUP,520 - 485 BC
page362_img01_photo6.jpg,362,PTOON 20 GROUP,520 - 485 BC
page362_img01_photo7.jpg,362,PTOON 20 GROUP,520 - 485 BC
page363_img01_photo3.jpg,363,PTOON 20 GROUP,520 - 485 BC
page363_img01_photo4.jpg,363,PTOON 20 GROUP,520 - 485 BC
page363_img01_photo5.jpg,363,PTOON 20 GROUP,520 - 485 BC
page363_img01_photo8.jpg,363,PTOON 20 GROUP,520 - 485 BC
page363_img01_photo9.jpg,363,PTOON 20 GROUP,520 - 485 BC
page364_img01_photo4.jpg,364,EPILOGUE,485 - 460 BC
page364_img01_photo5.jpg,364,EPILOGUE,485 - 460 BC
page365_img01_photo3.jpg,365,EPILOGUE,485 - 460 BC
page366_img01_photo3.jpg,366,EPILOGUE,485 - 460 BC
page366_img01_photo4.jpg,366,EPILOGUE,485 - 460 BC
page366_img01_photo5.jpg,366,EPILOGUE,485 - 460 BC
