comment_id,n_raters,n_toxic_votes,toxicity
6124553,4,0,0.0
7009571,4,0,0.0
594968,4,0,0.0
5048875,4,0,0.0
5741288,4,0,0.0
591391,4,0,0.0
499403,4,0,0.0
5129290,4,0,0.0
5373129,5,0,0.0
5660622,4,0,0.0
7079777,4,0,0.0
250209,4,0,0.0
5208811,4,0,0.0
6014188,4,0,0.0
5077923,4,0,0.0
5766041,4,0,0.0
5317322,4,0,0.0
5134206,4,0,0.0
5812385,4,0,0.0
293305,4,0,0.0
6078895,4,0,0.0
5815544,6,0,0.0
5017140,4,0,0.0
684436,4,0,0.0
796698,4,0,0.0
6213435,4,0,0.0
761758,4,0,0.0
5783578,4,0,0.0
6103317,4,0,0.0
6315807,4,0,0.0
5085900,4,0,0.0
7138792,4,0,0.0
6122650,4,0,0.0
420849,4,0,0.0
7173616,4,0,0.0
391588,4,0,0.0
5402423,4,0,0.0
771419,4,0,0.0
5141331,4,0,0.0
1069711,4,0,0.0
710454,4,0,0.0
4976118,4,0,0.0
5036058,4,0,0.0
4977115,4,0,0.0
5756680,4,0,0.0
6299367,4,0,0.0
5427559,4,0,0.0
682225,4,0,0.0
946564,4,0,0.0
5367293,4,0,0.0
6164705,4,0,0.0
7064531,4,0,0.0
575105,4,0,0.0
310403,6,0,0.0
5916553,4,0,0.0
514277,4,0,0.0
5732438,4,0,0.0
6131172,4,0,0.0
533649,4,0,0.0
884934,4,0,0.0
5346140,5,0,0.0
5563765,4,0,0.0
245176,4,0,0.0
792973,4,0,0.0
926778,4,0,0.0
5747146,4,0,0.0
1061329,4,0,0.0
5875658,4,0,0.0
991012,4,0,0.0
4993451,4,0,0.0
5709157,4,0,0.0
5725970,4,0,0.0
5468828,4,0,0.0
381614,4,0,0.0
966947,4,0,0.0
904917,4,0,0.0
984087,4,0,0.0
5423087,4,0,0.0
309553,4,0,0.0
7149225,4,0,0.0
607796,5,0,0.0
5083821,4,0,0.0
6311159,4,0,0.0
7169207,4,0,0.0
782183,4,0,0.0
5340627,4,0,0.0
5430586,4,0,0.0
1062029,4,0,0.0
7006850,5,0,0.0
6276673,4,0,0.0
7029382,4,0,0.0
7058191,5,0,0.0
5138521,4,0,0.0
5712690,6,0,0.0
6229159,4,0,0.0
7089109,4,0,0.0
6329183,4,0,0.0
5610285,4,0,0.0
5389193,4,0,0.0
5222221,4,0,0.0
5615828,4,0,0.0
304168,4,0,0.0
5304246,5,0,0.0
729529,4,0,0.0
5735252,4,0,0.0
1055831,4,0,0.0
6000208,4,0,0.0
686815,4,0,0.0
5617580,4,0,0.0
430137,4,0,0.0
5653831,4,0,0.0
6165727,4,0,0.0
6242801,4,0,0.0
319375,4,0,0.0
6228026,4,0,0.0
5049404,4,0,0.0
5880121,4,0,0.0
966714,4,0,0.0
7017153,4,0,0.0
5808507,4,0,0.0
6265218,4,0,0.0
5731357,4,0,0.0
6200568,4,0,0.0
5381990,4,0,0.0
5802785,4,0,0.0
692940,4,0,0.0
380119,4,0,0.0
7185763,4,0,0.0
748686,4,0,0.0
5799197,4,0,0.0
7107740,4,0,0.0
5131662,4,0,0.0
436558,4,0,0.0
889353,4,0,0.0
5596861,4,0,0.0
5985860,4,0,0.0
639807,4,0,0.0
4983568,4,0,0.0
6211727,4,0,0.0
5899599,4,0,0.0
5653369,4,0,0.0
7037708,4,0,0.0
5540991,4,0,0.0
846066,4,0,0.0
1028505,4,0,0.0
1075042,4,0,0.0
6212469,4,0,0.0
923867,4,0,0.0
5297947,4,0,0.0
5324558,4,0,0.0
5416860,4,0,0.0
5545491,4,0,0.0
7106360,4,0,0.0
5223941,4,0,0.0
5431720,6,0,0.0
661084,4,0,0.0
6227821,4,0,0.0
7123494,4,0,0.0
6269233,5,0,0.0
7020200,4,0,0.0
5632219,4,0,0.0
760289,4,0,0.0
899445,4,0,0.0
713790,4,0,0.0
770947,4,0,0.0
5411371,4,0,0.0
6280599,4,0,0.0
5092572,5,0,0.0
5917435,4,0,0.0
1016156,4,0,0.0
7122790,4,0,0.0
5469663,4,0,0.0
947650,4,0,0.0
5807809,4,0,0.0
5847440,4,0,0.0
634174,4,0,0.0
7060222,4,0,0.0
7109115,4,0,0.0
7025708,4,0,0.0
6261151,4,0,0.0
636568,4,0,0.0
1012100,6,0,0.0
5496813,4,0,0.0
334439,6,0,0.0
6112404,4,0,0.0
790330,4,0,0.0
937832,4,0,0.0
997734,4,0,0.0
5797449,4,0,0.0
5078740,4,0,0.0
7007464,4,0,0.0
5034559,4,0,0.0
5620725,4,0,0.0
6196891,4,0,0.0
5088900,4,0,0.0
976915,4,0,0.0
5715106,4,0,0.0
746686,4,0,0.0
625872,4,0,0.0
5662932,4,0,0.0
6148834,4,0,0.0
7118143,4,0,0.0
5503562,4,0,0.0
7087305,4,0,0.0
5480332,4,0,0.0
7191419,4,0,0.0
6079319,4,0,0.0
5968163,4,0,0.0
7035025,4,0,0.0
5584406,4,0,0.0
5162583,4,0,0.0
789076,4,0,0.0
5253691,4,0,0.0
5439254,4,0,0.0
763808,4,0,0.0
4981116,4,0,0.0
5955354,4,0,0.0
824502,4,0,0.0
6126860,4,0,0.0
605775,4,0,0.0
5833156,4,0,0.0
5370973,4,0,0.0
1003227,4,0,0.0
5948859,4,0,0.0
6103455,4,0,0.0
6162383,4,0,0.0
853904,4,0,0.0
1052967,4,0,0.0
5786818,4,0,0.0
6245219,4,0,0.0
601638,4,0,0.0
4993698,4,0,0.0
335627,4,0,0.0
5704025,4,0,0.0
6077052,4,0,0.0
456779,4,0,0.0
6024040,4,0,0.0
6129676,4,0,0.0
414681,4,0,0.0
1073422,4,0,0.0
6210203,4,0,0.0
5279726,4,0,0.0
5288470,4,0,0.0
592060,4,0,0.0
5315475,4,0,0.0
5066072,4,0,0.0
5522343,4,0,0.0
5350499,4,0,0.0
5622456,4,0,0.0
622701,4,0,0.0
4980489,4,0,0.0
289988,4,0,0.0
5000048,4,0,0.0
5518789,4,0,0.0
1029725,4,0,0.0
787596,4,0,0.0
5685954,4,0,0.0
5702040,4,0,0.0
246048,4,0,0.0
828829,4,0,0.0
881554,4,0,0.0
5844347,4,0,0.0
6232313,4,0,0.0
6106771,4,0,0.0
684979,4,0,0.0
5955826,4,0,0.0
6268123,4,0,0.0
6053049,4,0,0.0
5764014,6,0,0.0
6311386,4,0,0.0
683059,4,0,0.0
5138054,4,0,0.0
702250,4,0,0.0
922782,4,0,0.0
6158274,4,0,0.0
5165928,4,0,0.0
521902,4,0,0.0
7100282,4,0,0.0
5759246,6,0,0.0
4980120,4,0,0.0
5937978,4,0,0.0
1054299,4,0,0.0
7019721,4,0,0.0
521276,4,0,0.0
7081753,4,0,0.0
502242,4,0,0.0
5800075,4,0,0.0
5865891,4,0,0.0
5216915,4,0,0.0
6218145,4,0,0.0
6267638,4,0,0.0
5016497,4,0,0.0
5942209,4,0,0.0
5921297,4,0,0.0
434892,4,0,0.0
5186769,4,0,0.0
6148254,4,0,0.0
5070727,4,0,0.0
6174616,4,0,0.0
5592535,4,0,0.0
917412,4,0,0.0
1029462,4,0,0.0
6266256,4,0,0.0
6275925,4,0,0.0
7114822,4,0,0.0
847988,4,0,0.0
5593239,4,0,0.0
7060398,4,0,0.0
6254480,4,0,0.0
5089085,4,0,0.0
5928375,4,0,0.0
960387,6,0,0.0
5188293,4,0,0.0
806393,4,0,0.0
6004006,4,0,0.0
6317680,4,0,0.0
555991,4,0,0.0
600208,4,0,0.0
931952,4,0,0.0
5612690,6,0,0.0
6056444,4,0,0.0
5145706,4,0,0.0
5698811,4,0,0.0
542330,4,0,0.0
719830,4,0,0.0
6130301,4,0,0.0
932947,4,0,0.0
884857,4,0,0.0
5747638,4,0,0.0
5199896,4,0,0.0
7028058,4,0,0.0
4988378,4,0,0.0
7040318,4,0,0.0
7173748,4,0,0.0
5843007,4,0,0.0
952218,4,0,0.0
5062137,6,0,0.0
968203,4,0,0.0
551832,4,0,0.0
779958,4,0,0.0
6043036,4,0,0.0
5257043,4,0,0.0
5143799,4,0,0.0
902850,4,0,0.0
6115347,4,0,0.0
5356529,4,0,0.0
407954,4,0,0.0
5141293,4,0,0.0
688788,4,0,0.0
5247954,4,0,0.0
7136110,4,0,0.0
5994108,4,0,0.0
7038825,4,0,0.0
5015370,4,0,0.0
5310522,4,0,0.0
6128172,4,0,0.0
416837,4,0,0.0
258940,4,0,0.0
7079482,4,0,0.0
802787,4,0,0.0
265551,4,0,0.0
5333927,4,0,0.0
6308043,4,0,0.0
5591282,4,0,0.0
5492729,4,0,0.0
5027003,4,0,0.0
977549,4,0,0.0
6091019,4,0,0.0
925181,4,0,0.0
5488206,4,0,0.0
6244692,4,0,0.0
5000991,4,0,0.0
7186190,4,0,0.0
5196328,4,0,0.0
339664,4,0,0.0
5382643,4,0,0.0
7183476,4,0,0.0
854022,4,0,0.0
390472,6,0,0.0
742754,5,0,0.0
6289667,4,0,0.0
5738419,4,0,0.0
5313010,4,0,0.0
5412173,4,0,0.0
5192203,4,0,0.0
4979661,4,0,0.0
589913,4,0,0.0
5252455,4,0,0.0
5310449,4,0,0.0
295536,4,0,0.0
5565448,4,0,0.0
5615011,4,0,0.0
1085550,4,0,0.0
5279535,4,0,0.0
6115681,4,0,0.0
5146327,4,0,0.0
5558248,4,0,0.0
6319617,4,0,0.0
6132449,4,0,0.0
542719,6,0,0.0
819599,4,0,0.0
5588279,4,0,0.0
6025017,4,0,0.0
726442,4,0,0.0
980946,4,0,0.0
893155,4,0,0.0
5259262,6,0,0.0
5070453,4,0,0.0
694424,4,0,0.0
7192289,4,0,0.0
462665,4,0,0.0
5432532,4,0,0.0
5176508,4,0,0.0
587112,4,0,0.0
5471186,4,0,0.0
731571,4,0,0.0
6284080,4,0,0.0
5547201,4,0,0.0
6129374,4,0,0.0
5665264,4,0,0.0
4975352,4,0,0.0
585589,4,0,0.0
7163586,4,0,0.0
499593,4,0,0.0
7119442,4,0,0.0
7062484,4,0,0.0
5218475,4,0,0.0
354558,4,0,0.0
7185959,4,0,0.0
378330,4,0,0.0
722815,6,0,0.0
5946018,6,0,0.0
584455,4,0,0.0
725419,4,0,0.0
440078,4,0,0.0
501900,4,0,0.0
5579056,4,0,0.0
791148,6,0,0.0
5729842,4,0,0.0
7050710,4,0,0.0
539432,6,0,0.0
5238650,6,0,0.0
5469444,4,0,0.0
7007427,4,0,0.0
5106749,4,0,0.0
5742579,4,0,0.0
6100135,4,0,0.0
5077998,4,0,0.0
6049009,6,0,0.0
5092331,4,0,0.0
5676839,4,0,0.0
5151211,4,0,0.0
613736,4,0,0.0
621195,4,0,0.0
874331,4,0,0.0
7189523,4,0,0.0
5621293,4,0,0.0
563014,4,0,0.0
7116640,4,0,0.0
5935533,4,0,0.0
5329099,4,0,0.0
7012685,4,0,0.0
333862,4,0,0.0
7151951,4,0,0.0
562402,4,0,0.0
312568,4,0,0.0
897973,4,0,0.0
5433975,4,0,0.0
6231455,4,0,0.0
787034,4,0,0.0
5127368,4,0,0.0
7192968,4,0,0.0
6064171,4,0,0.0
5281303,4,0,0.0
648822,4,0,0.0
6310765,4,0,0.0
5362715,4,0,0.0
7180064,4,0,0.0
492727,4,0,0.0
364477,4,0,0.0
5408312,4,0,0.0
6001136,4,0,0.0
6308462,4,0,0.0
6247988,4,0,0.0
5930498,4,0,0.0
504055,4,0,0.0
410708,4,0,0.0
5677863,4,0,0.0
960813,4,0,0.0
5126332,4,0,0.0
7130413,10,0,0.0
5911756,4,0,0.0
5954163,4,0,0.0
892874,4,0,0.0
5965468,4,0,0.0
6065825,4,0,0.0
735467,4,0,0.0
7003888,4,0,0.0
631550,4,0,0.0
703487,4,0,0.0
5425183,4,0,0.0
318262,4,0,0.0
6066450,4,0,0.0
5116426,4,0,0.0
456171,4,0,0.0
286146,6,0,0.0
918880,4,0,0.0
7099401,4,0,0.0
720251,4,0,0.0
5975606,4,0,0.0
5809021,4,0,0.0
991906,4,0,0.0
5539651,4,0,0.0
6140872,4,0,0.0
5425147,4,0,0.0
5200153,4,0,0.0
5139517,4,0,0.0
5500591,4,0,0.0
879455,4,0,0.0
6317952,4,0,0.0
392992,6,0,0.0
6185007,4,0,0.0
669602,4,0,0.0
5162869,4,0,0.0
5661186,4,0,0.0
1074618,4,0,0.0
504859,4,0,0.0
7048607,4,0,0.0
7035247,4,0,0.0
5956786,4,0,0.0
5869435,4,0,0.0
5519421,4,0,0.0
5038871,4,0,0.0
5119977,4,0,0.0
5988222,5,0,0.0
920398,4,0,0.0
6333252,4,0,0.0
5432697,4,0,0.0
5945537,4,0,0.0
7174162,6,0,0.0
548652,4,0,0.0
5546646,4,0,0.0
6317121,4,0,0.0
824526,4,0,0.0
888025,4,0,0.0
6325427,4,0,0.0
998881,4,0,0.0
5706952,4,0,0.0
6190323,4,0,0.0
5193644,4,0,0.0
5843170,4,0,0.0
6124583,4,0,0.0
7008372,4,0,0.0
5589657,4,0,0.0
967965,5,0,0.0
5651959,4,0,0.0
5751464,4,0,0.0
7161485,4,0,0.0
5910244,4,0,0.0
5763533,6,0,0.0
5505196,4,0,0.0
5100391,4,0,0.0
498772,5,0,0.0
5243349,4,0,0.0
4993207,4,0,0.0
5135182,4,0,0.0
984432,4,0,0.0
881507,4,0,0.0
5025712,4,0,0.0
469878,4,0,0.0
5553302,5,0,0.0
626302,6,0,0.0
7160691,4,0,0.0
6094658,4,0,0.0
289858,5,0,0.0
4992142,6,0,0.0
5132356,4,0,0.0
808519,4,0,0.0
7021736,4,0,0.0
6189500,4,0,0.0
736815,4,0,0.0
5467375,4,0,0.0
453705,4,0,0.0
6022050,4,0,0.0
552167,6,0,0.0
7000701,4,0,0.0
7071168,4,0,0.0
5728804,4,0,0.0
588622,4,0,0.0
6036362,4,0,0.0
492426,4,0,0.0
625065,4,0,0.0
5535178,4,0,0.0
6326886,4,0,0.0
660178,4,0,0.0
5601955,4,0,0.0
526837,4,0,0.0
440710,4,0,0.0
6192464,4,0,0.0
4970268,4,0,0.0
5985951,4,0,0.0
5183628,4,0,0.0
1054846,4,0,0.0
470968,4,0,0.0
5397110,4,0,0.0
5980386,4,0,0.0
298024,4,0,0.0
329103,4,0,0.0
7063839,4,0,0.0
6230077,4,0,0.0
286437,4,0,0.0
5569547,4,0,0.0
5178405,4,0,0.0
5539208,10,0,0.0
6067856,4,0,0.0
879125,4,0,0.0
6103560,4,0,0.0
6127455,6,0,0.0
5117259,4,0,0.0
5676598,4,0,0.0
7065727,4,0,0.0
368903,4,0,0.0
5360638,4,0,0.0
450973,4,0,0.0
6270757,4,0,0.0
599434,4,0,0.0
862031,4,0,0.0
962365,4,0,0.0
5916957,4,0,0.0
6168297,4,0,0.0
5144191,4,0,0.0
5934320,4,0,0.0
7091231,4,0,0.0
750183,4,0,0.0
5029437,4,0,0.0
5902255,4,0,0.0
5149623,4,0,0.0
6069836,4,0,0.0
5535824,4,0,0.0
6113164,4,0,0.0
596109,4,0,0.0
5824331,4,0,0.0
519213,4,0,0.0
6332940,4,0,0.0
1023587,4,0,0.0
774068,4,0,0.0
5181573,4,0,0.0
403123,4,0,0.0
816693,4,0,0.0
7096906,4,0,0.0
5925723,4,0,0.0
6215803,4,0,0.0
584773,4,0,0.0
7135744,4,0,0.0
684196,4,0,0.0
6176083,4,0,0.0
776983,4,0,0.0
5811861,5,0,0.0
5683718,4,0,0.0
5178767,4,0,0.0
5451357,4,0,0.0
916327,4,0,0.0
640439,4,0,0.0
5029781,5,0,0.0
5430959,4,0,0.0
5348427,4,0,0.0
6329512,4,0,0.0
361711,4,0,0.0
784951,4,0,0.0
923771,4,0,0.0
429224,4,0,0.0
551004,4,0,0.0
839285,4,0,0.0
744919,4,0,0.0
578881,4,0,0.0
5025575,4,0,0.0
938336,4,0,0.0
5940525,4,0,0.0
5309035,4,0,0.0
977046,4,0,0.0
1024064,4,0,0.0
5192043,4,0,0.0
6170532,4,0,0.0
882297,4,0,0.0
520033,5,0,0.0
7156993,4,0,0.0
5027096,4,0,0.0
5619216,4,0,0.0
5126720,4,0,0.0
821564,4,0,0.0
5405031,4,0,0.0
5313963,4,0,0.0
384857,6,0,0.0
6179494,4,0,0.0
580385,4,0,0.0
7074259,5,0,0.0
5268056,4,0,0.0
5687243,4,0,0.0
7030462,4,0,0.0
6037336,4,0,0.0
5438368,4,0,0.0
750907,4,0,0.0
860631,6,0,0.0
1062679,4,0,0.0
5389252,4,0,0.0
5796144,4,0,0.0
7068681,4,0,0.0
7125575,4,0,0.0
6205637,4,0,0.0
5012587,4,0,0.0
5146928,4,0,0.0
5164168,4,0,0.0
655984,4,0,0.0
771103,4,0,0.0
817859,4,0,0.0
6193379,4,0,0.0
5400345,4,0,0.0
5596700,4,0,0.0
5300418,4,0,0.0
5455387,4,0,0.0
695252,4,0,0.0
700480,4,0,0.0
7135580,4,0,0.0
5701309,4,0,0.0
5956965,4,0,0.0
5969153,4,0,0.0
5961343,4,0,0.0
707768,4,0,0.0
5739881,4,0,0.0
6278103,4,0,0.0
5128158,4,0,0.0
5711961,4,0,0.0
6309886,4,0,0.0
6318764,4,0,0.0
5600236,4,0,0.0
5704349,4,0,0.0
5212087,4,0,0.0
7189615,4,0,0.0
407029,4,0,0.0
5595080,4,0,0.0
959772,4,0,0.0
5187644,4,0,0.0
777211,4,0,0.0
999036,4,0,0.0
732972,6,0,0.0
920070,4,0,0.0
6181706,4,0,0.0
681479,4,0,0.0
446328,6,0,0.0
756139,4,0,0.0
789663,4,0,0.0
651028,4,0,0.0
5491419,4,0,0.0
5567849,4,0,0.0
5592149,4,0,0.0
5175284,4,0,0.0
1052148,4,0,0.0
840737,6,0,0.0
5566966,4,0,0.0
5819037,4,0,0.0
6079624,4,0,0.0
652359,4,0,0.0
415651,4,0,0.0
617754,4,0,0.0
6283361,4,0,0.0
5479798,4,0,0.0
5141756,4,0,0.0
5481146,4,0,0.0
5342846,4,0,0.0
7131032,4,0,0.0
776548,4,0,0.0
884291,4,0,0.0
5044763,4,0,0.0
960639,4,0,0.0
5549778,4,0,0.0
6179063,4,0,0.0
7038526,4,0,0.0
5282796,4,0,0.0
4982449,4,0,0.0
295310,4,0,0.0
984872,4,0,0.0
7105622,6,0,0.0
6044021,4,0,0.0
6287744,4,0,0.0
1052961,4,0,0.0
5674714,4,0,0.0
637010,4,0,0.0
5128559,4,0,0.0
444973,4,0,0.0
5485063,6,0,0.0
5898092,4,0,0.0
6295936,4,0,0.0
448546,4,0,0.0
796969,4,0,0.0
5468704,4,0,0.0
6174005,4,0,0.0
249351,4,0,0.0
5803989,6,0,0.0
6271081,6,0,0.0
285491,4,0,0.0
5835208,4,0,0.0
5013293,4,0,0.0
6056633,4,0,0.0
5905524,4,0,0.0
7075364,4,0,0.0
5544697,4,0,0.0
423042,4,0,0.0
7146503,4,0,0.0
5481005,4,0,0.0
5518147,4,0,0.0
7072139,4,0,0.0
5743599,4,0,0.0
5820307,4,0,0.0
848383,4,0,0.0
5367535,4,0,0.0
5391584,4,0,0.0
7142569,4,0,0.0
5299108,4,0,0.0
5771546,4,0,0.0
5809722,4,0,0.0
725031,4,0,0.0
633972,4,0,0.0
7067207,4,0,0.0
365059,4,0,0.0
5638313,4,0,0.0
778826,4,0,0.0
7055810,4,0,0.0
6027758,4,0,0.0
333420,4,0,0.0
7114668,4,0,0.0
7119013,4,0,0.0
5705445,4,0,0.0
580724,4,0,0.0
5464677,4,0,0.0
6204893,4,0,0.0
5884379,4,0,0.0
5057205,4,0,0.0
726802,4,0,0.0
5210019,4,0,0.0
6194723,4,0,0.0
844866,4,0,0.0
527614,4,0,0.0
6288306,4,0,0.0
542940,4,0,0.0
613831,4,0,0.0
5325988,4,0,0.0
5965729,4,0,0.0
5042600,6,0,0.0
5296919,4,0,0.0
6104456,4,0,0.0
387637,4,0,0.0
5422159,4,0,0.0
1028276,4,0,0.0
6229767,4,0,0.0
7014557,4,0,0.0
6141363,4,0,0.0
6194754,4,0,0.0
5226158,4,0,0.0
6308600,4,0,0.0
960522,4,0,0.0
730045,4,0,0.0
5416613,4,0,0.0
5884313,4,0,0.0
5600100,4,0,0.0
5625625,6,0,0.0
513264,4,0,0.0
5553161,4,0,0.0
315304,4,0,0.0
541736,4,0,0.0
6253530,4,0,0.0
731194,6,0,0.0
414441,4,0,0.0
5201862,6,0,0.0
5378863,4,0,0.0
1044408,6,0,0.0
5746216,4,0,0.0
7159281,4,0,0.0
319990,6,0,0.0
6134850,4,0,0.0
733876,4,0,0.0
7126754,4,0,0.0
6061530,4,0,0.0
664697,4,0,0.0
7163821,4,0,0.0
292675,4,0,0.0
5634515,4,0,0.0
5481095,4,0,0.0
7147185,4,0,0.0
5045502,4,0,0.0
456705,4,0,0.0
7100157,4,0,0.0
5071926,6,0,0.0
1037648,4,0,0.0
1071225,4,0,0.0
5796757,4,0,0.0
264378,4,0,0.0
5727526,4,0,0.0
5178044,4,0,0.0
5000493,4,0,0.0
7055680,4,0,0.0
6256088,4,0,0.0
5233292,4,0,0.0
4985228,4,0,0.0
5606175,4,0,0.0
765271,4,0,0.0
256099,4,0,0.0
5005633,4,0,0.0
664896,4,0,0.0
7020688,4,0,0.0
5898284,6,0,0.0
5704010,4,0,0.0
960134,4,0,0.0
5164089,4,0,0.0
578974,4,0,0.0
788656,4,0,0.0
5581478,4,0,0.0
5369968,4,0,0.0
5103414,4,0,0.0
241988,4,0,0.0
6117359,4,0,0.0
613061,4,0,0.0
5942639,4,0,0.0
5332924,6,0,0.0
438562,4,0,0.0
5425218,4,0,0.0
1049324,4,0,0.0
466755,4,0,0.0
5175174,6,0,0.0
5785221,4,0,0.0
700914,4,0,0.0
5372156,4,0,0.0
6227396,6,0,0.0
501084,4,0,0.0
240972,4,0,0.0
6060392,4,0,0.0
4996629,4,0,0.0
5526329,4,0,0.0
5884625,4,0,0.0
4967370,4,0,0.0
6028417,4,0,0.0
5090143,4,0,0.0
5697108,6,0,0.0
5245376,4,0,0.0
5749148,6,0,0.0
666913,4,0,0.0
7151747,4,0,0.0
568813,4,0,0.0
5327945,4,0,0.0
5097861,4,0,0.0
6039952,6,0,0.0
7132257,5,0,0.0
5173303,4,0,0.0
6215885,4,0,0.0
6000440,4,0,0.0
5262756,7,0,0.0
5569563,4,0,0.0
5501083,4,0,0.0
518788,4,0,0.0
5207235,4,0,0.0
5167881,4,0,0.0
825638,4,0,0.0
686841,4,0,0.0
5597338,4,0,0.0
6237382,4,0,0.0
5706576,4,0,0.0
7075493,4,0,0.0
5140733,4,0,0.0
5321664,4,0,0.0
674402,4,0,0.0
5689878,4,0,0.0
1027346,4,0,0.0
5954429,4,0,0.0
5785233,4,0,0.0
7153888,4,0,0.0
6156277,4,0,0.0
333643,4,0,0.0
694947,4,0,0.0
5596138,4,0,0.0
5004705,4,0,0.0
6095644,4,0,0.0
6019251,4,0,0.0
5225189,4,0,0.0
5883901,4,0,0.0
5091288,4,0,0.0
5222957,4,0,0.0
5037806,5,0,0.0
1030004,4,0,0.0
5667978,4,0,0.0
857082,4,0,0.0
6105017,4,0,0.0
5410849,4,0,0.0
821406,4,0,0.0
6231584,4,0,0.0
5797048,4,0,0.0
5262717,4,0,0.0
593715,4,0,0.0
5370745,4,0,0.0
5845970,4,0,0.0
6113162,4,0,0.0
5599480,4,0,0.0
1021941,6,0,0.0
840982,4,0,0.0
654704,4,0,0.0
571043,4,0,0.0
5876113,4,0,0.0
6324069,4,0,0.0
5151214,4,0,0.0
551239,4,0,0.0
7011869,4,0,0.0
5002250,4,0,0.0
871761,4,0,0.0
5736210,4,0,0.0
5801361,4,0,0.0
5232859,4,0,0.0
5233822,6,0,0.0
650189,4,0,0.0
5025279,4,0,0.0
547177,4,0,0.0
5037224,4,0,0.0
846406,4,0,0.0
503167,4,0,0.0
5534699,4,0,0.0
5698627,4,0,0.0
973449,4,0,0.0
5689525,4,0,0.0
5274051,4,0,0.0
7175332,4,0,0.0
7007887,4,0,0.0
5828530,4,0,0.0
536244,4,0,0.0
889762,4,0,0.0
5083149,4,0,0.0
7097252,4,0,0.0
7194063,4,0,0.0
393857,4,0,0.0
7029106,4,0,0.0
972941,4,0,0.0
359296,4,0,0.0
1025166,4,0,0.0
5800499,4,0,0.0
510025,4,0,0.0
1008047,4,0,0.0
6196626,4,0,0.0
5811955,4,0,0.0
362181,4,0,0.0
379965,4,0,0.0
5089383,4,0,0.0
742924,4,0,0.0
252552,4,0,0.0
6139995,4,0,0.0
6147666,4,0,0.0
7043787,4,0,0.0
5207090,4,0,0.0
5680764,4,0,0.0
1021690,4,0,0.0
7125574,4,0,0.0
5786987,4,0,0.0
987659,4,0,0.0
812753,5,0,0.0
5835668,4,0,0.0
5349148,4,0,0.0
5564823,4,0,0.0
5679363,4,0,0.0
5743796,4,0,0.0
530078,4,0,0.0
7191146,4,0,0.0
6315739,4,0,0.0
6204695,4,0,0.0
5788149,6,0,0.0
273345,4,0,0.0
5603062,4,0,0.0
379907,4,0,0.0
489494,4,0,0.0
5508205,4,0,0.0
5067236,4,0,0.0
6184637,6,0,0.0
976677,4,0,0.0
5287889,4,0,0.0
6254466,4,0,0.0
6259434,4,0,0.0
302504,4,0,0.0
809027,4,0,0.0
6060199,4,0,0.0
5735485,4,0,0.0
5604867,4,0,0.0
5659099,4,0,0.0
5629101,4,0,0.0
294465,4,0,0.0
850823,4,0,0.0
6060784,4,0,0.0
710821,4,0,0.0
708557,6,0,0.0
5278170,4,0,0.0
5866750,4,0,0.0
1029413,4,0,0.0
571419,4,0,0.0
6132634,4,0,0.0
5375027,4,0,0.0
6201818,4,0,0.0
5307722,4,0,0.0
4983413,4,0,0.0
5898687,4,0,0.0
338577,4,0,0.0
6132843,4,0,0.0
813397,4,0,0.0
7074144,4,0,0.0
988868,4,0,0.0
6293167,4,0,0.0
629990,4,0,0.0
5932873,4,0,0.0
5422519,6,0,0.0
5709038,4,0,0.0
5592390,4,0,0.0
5676449,6,0,0.0
5009944,4,0,0.0
7019235,4,0,0.0
6079008,4,0,0.0
395844,4,0,0.0
6037208,4,0,0.0
5804877,6,0,0.0
6022142,4,0,0.0
5802260,4,0,0.0
5955269,4,0,0.0
5465469,4,0,0.0
5578947,4,0,0.0
6183962,4,0,0.0
5024491,4,0,0.0
994674,4,0,0.0
5390436,4,0,0.0
5560651,4,0,0.0
5955845,4,0,0.0
6223994,4,0,0.0
756976,4,0,0.0
5221036,7,0,0.0
5804102,4,0,0.0
850656,4,0,0.0
345246,6,0,0.0
5947392,4,0,0.0
6275513,4,0,0.0
5169580,4,0,0.0
7015510,4,0,0.0
5676253,4,0,0.0
5933933,4,0,0.0
5692491,4,0,0.0
5938280,4,0,0.0
5390250,4,0,0.0
7103216,4,0,0.0
661112,4,0,0.0
5108154,4,0,0.0
6153482,4,0,0.0
555247,4,0,0.0
5115823,4,0,0.0
5426559,4,0,0.0
749789,4,0,0.0
1020392,4,0,0.0
381311,4,0,0.0
5363327,4,0,0.0
725079,4,0,0.0
5958967,4,0,0.0
466106,4,0,0.0
6147849,4,0,0.0
498449,4,0,0.0
5295302,4,0,0.0
5913331,4,0,0.0
2566878,4,0,0.0
579308,4,0,0.0
5502636,4,0,0.0
5871753,4,0,0.0
5164447,4,0,0.0
779791,4,0,0.0
5565476,4,0,0.0
689168,4,0,0.0
5568615,4,0,0.0
5383602,4,0,0.0
5917209,4,0,0.0
6169154,4,0,0.0
781601,4,0,0.0
5462722,4,0,0.0
666572,5,0,0.0
7028378,4,0,0.0
5316832,4,0,0.0
5125204,4,0,0.0
7143181,4,0,0.0
901557,4,0,0.0
1007949,4,0,0.0
6237071,4,0,0.0
5222315,4,0,0.0
542839,4,0,0.0
731954,4,0,0.0
949398,4,0,0.0
786524,4,0,0.0
1028734,4,0,0.0
767921,4,0,0.0
4991093,4,0,0.0
6159667,4,0,0.0
